ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 777],com.cloud.configuration.ConfigurationManagerImpl,true,777,777,44,44,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 777],com.cloud.configuration.ConfigurationManagerImpl,777,777,41,41,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,0,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 784],com.cloud.configuration.ConfigurationManagerImpl,true,784,784,92,92,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 784],com.cloud.configuration.ConfigurationManagerImpl,784,784,89,89,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,1,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 791],com.cloud.configuration.ConfigurationManagerImpl,true,791,791,157,157,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 791],com.cloud.configuration.ConfigurationManagerImpl,791,791,154,154,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d5361ae48619955823c2d97953b2bbe9,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 794],com.cloud.configuration.ConfigurationManagerImpl,true,794,794,205,205,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 794],com.cloud.configuration.ConfigurationManagerImpl,794,794,202,202,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d5361ae48619955823c2d97953b2bbe9,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 817],com.cloud.configuration.ConfigurationManagerImpl,true,817,817,389,389,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 806],com.cloud.configuration.ConfigurationManagerImpl,806,806,268,268,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,2,15,117,At ConfigurationManagerImpl.java:[line 809],com.cloud.configuration.ConfigurationManagerImpl,809,809,319,319,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 812],com.cloud.configuration.ConfigurationManagerImpl,812,812,369,369,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 827],com.cloud.configuration.ConfigurationManagerImpl,true,827,827,454,454,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 826],com.cloud.configuration.ConfigurationManagerImpl,826,826,444,444,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,3,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 837],com.cloud.configuration.ConfigurationManagerImpl,true,837,837,516,516,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 836],com.cloud.configuration.ConfigurationManagerImpl,836,836,506,506,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,4,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 842],com.cloud.configuration.ConfigurationManagerImpl,true,842,842,561,561,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 841],com.cloud.configuration.ConfigurationManagerImpl,841,841,551,551,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,5,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 848],com.cloud.configuration.ConfigurationManagerImpl,true,848,848,638,638,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 848],com.cloud.configuration.ConfigurationManagerImpl,848,848,635,635,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,6,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 863],com.cloud.configuration.ConfigurationManagerImpl,true,863,863,746,746,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 863],com.cloud.configuration.ConfigurationManagerImpl,863,863,743,743,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,7,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 886],com.cloud.configuration.ConfigurationManagerImpl,true,886,886,992,992,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 886],com.cloud.configuration.ConfigurationManagerImpl,886,886,989,989,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,8,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 898],com.cloud.configuration.ConfigurationManagerImpl,true,898,898,1132,1132,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 898],com.cloud.configuration.ConfigurationManagerImpl,898,898,1129,1129,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,9,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In ConfigurationManagerImpl.java,com.cloud.configuration.ConfigurationManagerImpl,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,In class com.cloud.configuration.ConfigurationManagerImpl,com.cloud.configuration.ConfigurationManagerImpl,true,com.cloud.configuration.ConfigurationManagerImpl,775,990,0,3368,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,"In method com.cloud.configuration.ConfigurationManagerImpl.validateConfigurationValue(String, String, String)",com.cloud.configuration.ConfigurationManagerImpl,validateConfigurationValue,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,true,At ConfigurationManagerImpl.java:[line 918],com.cloud.configuration.ConfigurationManagerImpl,true,918,918,1246,1246,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,At ConfigurationManagerImpl.java:[line 918],com.cloud.configuration.ConfigurationManagerImpl,918,918,1243,1243,ConfigurationManagerImpl.java,com/cloud/configuration/ConfigurationManagerImpl.java,java/com/cloud/configuration/ConfigurationManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8d2bb868e71893f03ce1c400b3d924,10,15,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
