ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,String/1/Message,String/1/_value,String/1/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/14/Message,SourceLine/14/_classname,SourceLine/14/_start,SourceLine/14/_end,SourceLine/14/_startBytecode,SourceLine/14/_endBytecode,SourceLine/14/_sourcefile,SourceLine/14/_sourcepath,SourceLine/14/_relSourcepath,SourceLine/15/Message,SourceLine/15/_classname,SourceLine/15/_start,SourceLine/15/_end,SourceLine/15/_startBytecode,SourceLine/15/_endBytecode,SourceLine/15/_sourcefile,SourceLine/15/_sourcepath,SourceLine/15/_relSourcepath,SourceLine/16/Message,SourceLine/16/_classname,SourceLine/16/_start,SourceLine/16/_end,SourceLine/16/_startBytecode,SourceLine/16/_endBytecode,SourceLine/16/_sourcefile,SourceLine/16/_sourcepath,SourceLine/16/_relSourcepath,SourceLine/17/Message,SourceLine/17/_classname,SourceLine/17/_start,SourceLine/17/_end,SourceLine/17/_startBytecode,SourceLine/17/_endBytecode,SourceLine/17/_sourcefile,SourceLine/17/_sourcepath,SourceLine/17/_relSourcepath,SourceLine/18/Message,SourceLine/18/_classname,SourceLine/18/_start,SourceLine/18/_end,SourceLine/18/_startBytecode,SourceLine/18/_endBytecode,SourceLine/18/_sourcefile,SourceLine/18/_sourcepath,SourceLine/18/_relSourcepath,SourceLine/19/Message,SourceLine/19/_classname,SourceLine/19/_start,SourceLine/19/_end,SourceLine/19/_startBytecode,SourceLine/19/_endBytecode,SourceLine/19/_sourcefile,SourceLine/19/_sourcepath,SourceLine/19/_relSourcepath,SourceLine/20/Message,SourceLine/20/_classname,SourceLine/20/_start,SourceLine/20/_end,SourceLine/20/_startBytecode,SourceLine/20/_endBytecode,SourceLine/20/_sourcefile,SourceLine/20/_sourcepath,SourceLine/20/_relSourcepath
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,348,364,0,449,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDir,()V,false,true,At CpCommandIntegrationTest.java:[line 348],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,348,348,29,29,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,1dc196c540d2493d9a9ee1881137499,0,2,22,At CpCommandIntegrationTest.java:[line 348],alluxio.client.cli.fs.command.CpCommandIntegrationTest,348,348,26,26,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,348,364,0,449,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDir,()V,false,true,At CpCommandIntegrationTest.java:[line 349],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,349,349,62,62,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,1dc196c540d2493d9a9ee1881137499,1,2,22,At CpCommandIntegrationTest.java:[line 349],alluxio.client.cli.fs.command.CpCommandIntegrationTest,349,349,59,59,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,348,364,0,449,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDir,()V,false,true,At CpCommandIntegrationTest.java:[line 350],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,350,350,95,95,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,1dc196c540d2493d9a9ee1881137499,2,2,22,At CpCommandIntegrationTest.java:[line 350],alluxio.client.cli.fs.command.CpCommandIntegrationTest,350,350,92,92,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,386,419,0,684,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDirToExistingDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDirToExistingDir,()V,false,true,At CpCommandIntegrationTest.java:[line 386],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,386,386,29,29,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,84c02fec69116165dfa313112b131fd2,0,2,22,At CpCommandIntegrationTest.java:[line 386],alluxio.client.cli.fs.command.CpCommandIntegrationTest,386,386,26,26,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,386,419,0,684,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDirToExistingDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDirToExistingDir,()V,false,true,At CpCommandIntegrationTest.java:[line 387],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,387,387,62,62,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,84c02fec69116165dfa313112b131fd2,1,2,22,At CpCommandIntegrationTest.java:[line 387],alluxio.client.cli.fs.command.CpCommandIntegrationTest,387,387,59,59,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,386,419,0,684,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDirToExistingDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDirToExistingDir,()V,false,true,At CpCommandIntegrationTest.java:[line 388],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,388,388,95,95,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,84c02fec69116165dfa313112b131fd2,2,2,22,At CpCommandIntegrationTest.java:[line 388],alluxio.client.cli.fs.command.CpCommandIntegrationTest,388,388,92,92,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,370,380,0,321,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDirToExistingFile(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDirToExistingFile,()V,false,true,At CpCommandIntegrationTest.java:[line 370],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,370,370,29,29,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,85caa144526ed39d85c7ae535782ece2,0,1,22,At CpCommandIntegrationTest.java:[line 370],alluxio.client.cli.fs.command.CpCommandIntegrationTest,370,370,26,26,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,370,380,0,321,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalDirToExistingFile(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalDirToExistingFile,()V,false,true,At CpCommandIntegrationTest.java:[line 371],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,371,371,62,62,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,85caa144526ed39d85c7ae535782ece2,1,1,22,At CpCommandIntegrationTest.java:[line 371],alluxio.client.cli.fs.command.CpCommandIntegrationTest,371,371,59,59,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,329,342,0,337,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalFileToDstPath(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalFileToDstPath,()V,false,true,At CpCommandIntegrationTest.java:[line 331],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,331,331,37,37,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,15b888f80e9eae4cee6adf9b5a7ccd9a,0,0,22,At CpCommandIntegrationTest.java:[line 331],alluxio.client.cli.fs.command.CpCommandIntegrationTest,331,331,34,34,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,423,443,0,683,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyFromLocalLarge(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyFromLocalLarge,()V,false,true,At CpCommandIntegrationTest.java:[line 423],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,423,423,29,29,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,4a4ace0a098cb2cd0c84d09ddf6ff8d,0,0,22,At CpCommandIntegrationTest.java:[line 423],alluxio.client.cli.fs.command.CpCommandIntegrationTest,423,423,26,26,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In CpCommandIntegrationTest.java,alluxio.client.cli.fs.command.CpCommandIntegrationTest,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In class alluxio.client.cli.fs.command.CpCommandIntegrationTest,alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,alluxio.client.cli.fs.command.CpCommandIntegrationTest,578,588,0,244,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,In method alluxio.client.cli.fs.command.CpCommandIntegrationTest.copyToLocalWildcardExistingDir(),alluxio.client.cli.fs.command.CpCommandIntegrationTest,copyToLocalWildcardExistingDir,()V,false,true,At CpCommandIntegrationTest.java:[line 580],alluxio.client.cli.fs.command.CpCommandIntegrationTest,true,580,580,37,37,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,Sink method File(...),File(...),Sink method,,,,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,f3e1cf5a7896d0a2f8cce8d2361f4794,0,0,22,At CpCommandIntegrationTest.java:[line 580],alluxio.client.cli.fs.command.CpCommandIntegrationTest,580,580,34,34,CpCommandIntegrationTest.java,alluxio/client/cli/fs/command/CpCommandIntegrationTest.java,test\java\alluxio\client\cli\fs\command\CpCommandIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
